date,ticker,status,result_r,trade_return_pct,equity,drawdown_pct
2025-08-15,GOOGL,WIN,2.3427888064477527,2.3427888064477527,412516.9861386529,-1.8161118779115082
2025-09-05,AMD,LOSS,-1.0,-1.0,408391.81627726636,-2.797950759132384
2025-10-06,AMD,WIN,2.480309468161105,2.480309468161105,418521.19716358656,-0.3870391285645147
2025-10-09,NVDA,WIN,1.1921299844052917,1.1921299844052917,423510.5138460657,0.0
2025-10-27,AAPL,WIN,2.0061648052933734,2.0061648052933734,432006.83272156253,0.0
2025-10-27,NFLX,PARTIAL_WIN,-0.09259206992027214,-0.09259206992027214,431606.8286529486,-0.09259206992027202
2025-10-29,GOOGL,WIN,1.105293339278794,1.105293339278794,436377.35018192214,0.0
2025-10-31,AMZN,WIN,2.163912422672966,2.163912422672966,445820.1738722399,0.0
2025-11-03,META,PARTIAL_WIN,-0.032868724170598884,-0.032868724170598884,445673.63846899295,-0.032868724170598274
2025-11-24,GOOGL,WIN,1.317215704496995,1.317215704496995,451544.12162570964,0.0
2025-11-25,MSFT,PARTIAL_WIN,0.050962364427781126,0.050962364427781126,451774.23918652476,0.0
2025-11-25,NVDA,PARTIAL_WIN,0.11848747057815112,0.11848747057815112,452309.5350552605,0.0
2026-01-08,AMD,LOSS,-1.0,-1.0,447786.43970470794,-0.9999999999999898
2026-01-20,AAPL,PARTIAL_WIN,0.04900887444936941,0.04900887444936941,448005.8947987441,-0.9514812142951246
2026-02-02,GOOGL,WIN,1.2016356681983071,1.2016356681983071,453389.2934262768,0.0
2026-02-04,AMD,LOSS,-1.0,-1.0,448855.4004920141,-1.0000000000000009
2026-02-04,NVDA,LOSS,-1.0,-1.0,444366.84648709395,-1.9899999999999918
2026-02-05,GOOGL,LOSS,-1.0,-1.0,439923.178022223,-2.9700999999999977
2026-02-06,AMZN,PARTIAL_WIN,-0.0033387530352773087,-0.0033387530352773087,439908.4900737639,-2.973339588731372
2026-03-02,NVDA,LOSS,-1.0653755976804422,-1.0653755976804422,435221.8123683935,-4.007037951997294
2026-03-13,AAPL,LOSS,-1.0,-1.0,430869.5942447096,-4.966967572477321
2026-05-14,NVDA,WIN,1.9664422350649347,1.9664422350649347,439342.3959239904,-3.0981978855595727
