ticker,date,setup_type,score,sm_score,flow_score,status,entry_date,exit_date,days_in_trade,result_r,result_pct,rr_zone,distance_ema20_pct,distance_ema50_pct,trend_strength_pct,volatility_20d_pct,atr14,atr14_pct,is_executed,is_win,is_loss,event_date
TSLA,2018-01-11,EMA Pullback,70,5,0.0,LOSS,2018-02-06,2018-02-09,3,-1.0,-5.025384096973355,2.0,3.851865596761206,3.9073939202037167,1.6728932232974223,2.037599238889974,0.6285712378365653,2.7899299541927944,True,False,True,2018-02-09
AMD,2018-02-28,EMA Pullback,70,5,0.0,LOSS,2018-03-02,2018-03-13,11,-1.0,-5.535981809958019,2.0,0.225203408555985,1.3690341112218452,1.1705819008981155,3.428591297763354,0.5057141440255302,4.17600461075726,True,False,True,2018-03-13
TSLA,2018-02-15,EMA Pullback,70,5,0.0,LOSS,2018-02-20,2018-03-19,27,-1.0,-5.009934714887287,2.0,0.596776613937533,0.6178210216097657,2.5151873280439663,2.8091727232042607,0.9182379586356026,4.12295900745314,True,False,True,2018-03-19
GOOGL,2018-02-16,EMA Pullback,70,5,0.0,LOSS,2018-03-01,2018-03-23,22,-1.0,-5.190084717881441,2.0,0.004805434356836,0.40661095682335,8.1357238318851,2.435798979829621,1.7194322942457398,3.166916906778102,True,False,True,2018-03-23
AAPL,2018-02-26,EMA Pullback,70,5,0.0,LOSS,2018-03-22,2018-04-27,36,-1.0,-5.127061697645369,2.0,5.493558709676671,5.7765090847357925,6.259932582129069,2.2891104565853833,1.1311154711422555,2.692736603112386,True,False,True,2018-04-27
TSLA,2018-06-25,EMA Pullback,70,5,0.0,LOSS,2018-07-02,2018-07-05,3,-1.0,-7.201111043456591,2.0,0.6889602676255269,5.581521376836096,4.948487923966538,3.4787208131295184,1.132666996547154,5.101950431264478,True,False,True,2018-07-05
TSLA,2018-07-18,EMA Pullback,70,5,0.0,LOSS,2018-07-20,2018-07-23,3,-1.185373941340103,-6.677577720665171,2.0,0.1274373793823446,1.4804582206308092,2.190727729709341,2.7781335173214488,0.9452855246407644,4.378348855766254,True,False,True,2018-07-23
NFLX,2018-06-15,EMA Pullback,70,5,0.0,LOSS,2018-07-17,2018-07-31,14,-1.0066352654202002,-8.030847795103888,2.0,8.745042174848749,16.018582281784234,33.99690942499216,1.6023760125727144,0.8831432887486049,2.253031396517162,True,False,True,2018-07-31
TSLA,2018-08-03,EMA Pullback,70,5,0.0,LOSS,2018-08-17,2018-08-20,3,-1.5712178755370223,-7.964617072472313,2.0,9.852443581555704,10.012418637292786,0.3227813309468086,4.285766661704595,0.9961908885410854,4.291829847408777,True,False,True,2018-08-20
NFLX,2018-09-18,EMA Pullback,70,5,0.0,LOSS,2018-09-24,2018-10-08,14,-1.0,-5.02344119449416,2.0,3.026241130782892,3.0771095639025248,13.36204707891493,2.8098248360633495,1.2890003749302454,3.5060530295919894,True,False,True,2018-10-08
GOOGL,2018-07-27,EMA Pullback,70,5,0.0,LOSS,2018-08-17,2018-10-10,54,-1.0,-6.7150311843127835,2.0,3.709098793633436,7.593874586406613,11.110437328291711,1.5193670357791462,1.3145940788583432,2.117106680094419,True,False,True,2018-10-10
