date,ticker,status,result_r,trade_return_pct,equity,drawdown_pct
2018-07-26,AMD,WIN,1.2636958101606077,1.2636958101606077,133622.14835831162,0.0
2018-07-26,GOOGL,WIN,2.9852760405899526,2.9852760405899526,137611.13833817386,0.0
2018-07-26,META,PARTIAL_WIN,-0.11056315279152018,-0.1105631527915202,137458.99112503487,-0.11056315279152074
2018-07-31,NFLX,LOSS,-1.0066352654202002,-1.0066352654202002,136075.28044487943,-1.1160854505251727
2018-08-17,AAPL,WIN,2.0665550864549105,2.0665550864549105,138887.35107432088,0.0
2018-08-28,AMZN,WIN,1.9059312487400926,1.9059312487400928,141534.44849899373,0.0
2018-09-04,NVDA,WIN,2.2728210633608015,2.2728210633608015,144751.2732563904,0.0
2018-10-08,NFLX,LOSS,-1.0,-1.0,143303.7605238265,-1.000000000000012
2018-10-10,AMZN,PARTIAL_WIN,0.10117162944368352,0.1011716294436835,143448.7432734025,-0.8998400868507783
2018-10-10,GOOGL,LOSS,-1.0,-1.0,142014.25584066848,-1.8908416859822696
2018-10-10,NVDA,PARTIAL_WIN,0.1374868672787518,0.1374868672787518,142209.50679211304,-1.7559544777027813
2018-10-16,AMD,WIN,0.5261060237689446,0.5261060237689446,142957.67957371846,-1.2390866362156694
2018-10-19,AMD,LOSS,-1.0,-1.0,141528.1027779813,-2.226695769853504
2018-11-05,AAPL,PARTIAL_WIN,-0.014425829909044618,-0.014425829909044618,141507.68617460103,-2.2408003804182064
2018-12-24,MSFT,PARTIAL_WIN,0.1392562620659571,0.1392562620659571,141704.74448890382,-2.104664573202364
2019-03-19,AMD,WIN,2.029907732639775,2.029907732639775,144581.22005480152,-0.11747958948014059
2019-04-25,META,WIN,2.058117554123166,2.058117554123166,147556.87152471484,0.0
2019-04-25,MSFT,WIN,2.3345301619637335,2.3345301619637335,151001.6311965094,0.0
2019-05-23,AAPL,LOSS,-1.0,-1.0,149491.6148845443,-1.0000000000000009
2019-06-03,GOOGL,PARTIAL_WIN,0.016281935272710824,0.016281935272710824,149515.95501251795,-0.9838808840800128
2019-06-03,META,LOSS,-1.0,-1.0,148020.79546239277,-1.974042075239213
2019-06-06,AMD,WIN,1.3454289420971928,1.3454289420971928,150012.31008486627,-0.6551724665514791
2019-07-09,AMZN,WIN,2.780038076521313,2.780038076521313,154182.7094246948,0.0
2019-07-15,AMD,WIN,1.6856819112759776,1.6856819112759776,156781.73946778208,0.0
2019-07-19,NFLX,PARTIAL_WIN,-0.025861432559249886,-0.025861432559249886,156741.19346396442,-0.025861432559237674
2019-08-01,AMD,LOSS,-1.0,-1.0,155173.78152932477,-1.0256028182336507
2019-08-05,AMZN,LOSS,-1.2230460628662472,-1.2230460628662472,153275.9347037297,-2.2361052862108433
2019-08-14,AMD,LOSS,-1.0,-1.0,151743.1753566924,-3.2137442333487365
2019-08-23,AMD,LOSS,-1.0,-1.0,150225.74360312548,-4.181606791015247
2019-08-23,META,LOSS,-1.0,-1.0,148723.48616709423,-5.139790723105087
2019-09-11,AMD,LOSS,-1.0,-1.0,147236.2513054233,-6.088392815874033
2019-10-11,AAPL,WIN,2.345981274702813,2.345981274702813,150690.38619062293,-3.8852440965619572
2019-10-28,MSFT,WIN,1.811819383329968,1.811819383329968,153420.62381643942,-2.1438183188631887
2019-12-19,AMD,WIN,1.2254947353315715,1.2254947353315715,155300.78548422275,-0.944595964164352
2019-12-19,NVDA,WIN,1.547114373407833,1.547114373407833,157703.46625846444,0.0
2019-12-27,GOOGL,WIN,2.747047493078932,2.747047493078932,162035.65537481615,0.0
2020-01-02,AAPL,WIN,1.5130367575276207,1.5130367575276207,164487.3144009379,0.0
2020-01-30,MSFT,WIN,2.149471707691709,2.149471707691709,168022.92268672798,0.0
2020-02-11,AMD,WIN,1.0912866814962434,1.0912866814962434,169856.53446386897,0.0
2020-02-11,AMZN,WIN,2.5458108090875564,2.5458108090875564,174180.7604781917,0.0
2020-02-11,NVDA,WIN,1.5434107966681305,1.5434107966681305,176869.08514113075,0.0
2020-02-18,NFLX,WIN,1.8862894687275946,1.8862894687275946,180205.34806758276,0.0
2020-02-27,AAPL,PARTIAL_WIN,-0.09673307688955168,-0.09673307688955168,180031.02988967745,-0.09673307688955468
2020-02-27,AMD,LOSS,-1.0515594039028264,-1.0515594039028264,178137.89666492943,-1.147275275025672
2020-02-28,AMZN,LOSS,-1.2023546370566967,-1.2023546370566967,175996.04740402338,-2.335835594613289
2020-02-28,MSFT,LOSS,-1.008158958690862,-1.008158958690862,174221.7274851779,-3.320445617496781
2020-03-06,AAPL,LOSS,-1.264497821855849,-1.264497821855849,172018.6975359282,-4.542956476843463
2020-03-06,GOOGL,PARTIAL_WIN,0.2080330486273726,0.20803304862737262,172376.5532766213,-4.3443742790726825
2020-03-06,META,PARTIAL_WIN,0.3541376955445176,0.3541376955445176,172987.00363005418,-4.005621650485902
2020-03-09,AMD,LOSS,-2.1116385884465934,-2.1116385884465934,169334.14330840445,-6.032675986453661
2020-03-12,NFLX,PARTIAL_WIN,-0.2100313714672311,-0.21003137146723114,168978.48848485152,-6.230036845810371
2020-03-12,NVDA,PARTIAL_WIN,-0.14362884767014117,-0.14362884767014117,168735.7866290303,-6.364717563349453
2020-06-10,AMD,WIN,1.9140305322135376,1.9140305322135378,171965.4411038806,-4.572509668587587
2020-06-10,AMZN,WIN,1.3572046763834194,1.3572046763834194,174299.36411230586,-3.277363307254322
2020-06-10,NVDA,WIN,1.1036894536365023,1.1036894536365023,176223.08781176887,-2.209845766797336
2020-06-22,NFLX,WIN,1.5473284588976624,1.5473284588976624,178949.8378006286,-0.6967108803470734
2020-06-25,AMD,LOSS,-1.0,-1.0,177160.33942262232,-1.6897437715435948
2020-07-02,MSFT,WIN,1.8645644640359336,1.8645644640359333,180463.60815586196,0.0
2020-07-09,NVDA,WIN,1.2437007919435403,1.2437007919435403,182708.0354796663,0.0
2020-07-10,NFLX,WIN,2.013264250018432,2.013264250018432,186386.43103988943,0.0
2020-07-24,AMD,WIN,2.827203437550263,2.827203437550263,191655.95462537644,0.0
2020-07-31,AAPL,WIN,1.4075763944974247,1.4075763944974247,194353.65860133193,0.0
2020-07-31,META,WIN,1.3628596974598062,1.3628596974598062,197002.42628494807,0.0
2020-08-05,NVDA,WIN,1.2548804777089264,1.2548804777089264,199474.57127301078,0.0
2020-08-24,AMZN,WIN,1.163939389197343,1.163939389197343,201796.33437948988,0.0
2020-08-26,GOOGL,WIN,1.9649668316626487,1.9649668316626487,205761.56541755793,0.0
2020-08-27,MSFT,WIN,1.6948832422021511,1.6948832422021511,209248.98370871294,0.0
2020-09-01,NFLX,WIN,1.491645031431734,1.491645031431734,212370.23577752535,0.0
2020-09-14,NFLX,LOSS,-1.0,-1.0,210246.53341975008,-1.000000000000012
2020-09-18,AMZN,LOSS,-1.0,-1.0,208144.06808555257,-1.990000000000014
2020-09-18,GOOGL,LOSS,-1.0,-1.0,206062.62740469704,-2.97010000000002
2020-09-18,MSFT,LOSS,-1.0,-1.0,204002.00113065005,-3.9403990000000166
2020-09-30,NVDA,WIN,1.092909019849475,1.092909019849475,206231.5574016804,-2.8905549562395882
2020-10-01,AMD,WIN,0.7348014371864643,0.7348014371864643,207746.94984939997,-2.1769933584142365
2020-10-12,AAPL,WIN,1.118066213012292,1.118066213012292,210069.6983042297,-1.0832673726018927
2020-10-30,AAPL,LOSS,-1.0,-1.0,207969.00132118742,-2.072434698875869
2020-10-30,AMD,LOSS,-1.0,-1.0,205889.31130797553,-3.051710351887116
2020-11-02,AMZN,PARTIAL_WIN,0.39250665921068784,0.3925066592106879,206697.44056546237,-2.671181859027405
2020-11-05,META,WIN,1.7264507595038454,1.7264507595038454,210265.9700979798,-0.990847739016465
2020-11-09,GOOGL,WIN,2.9601430029607907,2.9601430029607907,216490.14349944278,0.0
2020-11-10,NFLX,PARTIAL_WIN,0.49445784042999097,0.494457840429991,217560.5959877339,0.0
2020-12-02,AMD,WIN,2.77384804513867,2.77384804513867,223595.39632653169,0.0
2020-12-28,AAPL,WIN,2.7602665274433784,2.7602665274433784,229767.22520823733,0.0
2021-01-11,META,LOSS,-1.0,-1.0,227469.55295615495,-1.0000000000000009
2021-02-03,GOOGL,WIN,1.7286969319657515,1.7286969319657515,231401.81213926422,0.0
2021-02-10,NVDA,WIN,1.5607359767776128,1.5607359767776128,235013.38347223707,0.0
2021-02-23,AMD,PARTIAL_WIN,0.017296997998171415,0.017296997998171415,235054.0337324717,0.0
2021-03-03,AMZN,LOSS,-1.0,-1.0,232703.49339514697,-1.0000000000000009
2021-03-03,NVDA,LOSS,-1.0,-1.0,230376.4584611955,-1.9900000000000029
2021-03-05,AAPL,PARTIAL_WIN,0.07244570878618184,0.07244570878618184,230543.35631940418,-1.9189959608186813
2021-04-05,MSFT,WIN,2.9609297617075825,2.9609297617075825,237369.58317030498,0.0
2021-04-28,GOOGL,WIN,1.50421986974589,1.50421986974589,240940.1436050857,0.0
2021-06-02,NVDA,WIN,2.3044103898109034,2.3044103898109034,246492.39330754662,0.0
2021-06-28,META,WIN,1.7694400279000218,1.7694400279000218,250853.9283804591,0.0
2021-07-23,GOOGL,WIN,1.7214005955022282,1.7214005955022285,255172.12939744108,0.0
2021-07-23,MSFT,WIN,2.187743313591422,2.187743313591422,260754.64059648244,0.0
2021-07-29,AMD,WIN,2.153126578938949,2.153126578938949,266369.01806898206,0.0
2021-08-16,AAPL,WIN,2.882752641382772,2.882752641382772,274047.777973191,0.0
2021-08-20,NVDA,WIN,1.1784359089248666,1.1784359089248666,277277.2553964378,0.0
2021-09-02,NFLX,WIN,2.990061961920907,2.990061961920907,285568.01713910495,0.0
2021-10-20,AMD,WIN,1.2002109281537192,1.2002109281537194,288995.4356881204,0.0
2021-10-25,NFLX,WIN,1.8137718978055317,1.8137718978055317,294237.15368657216,0.0
2021-10-26,META,PARTIAL_WIN,0.09410977592563274,0.09410977592563274,294514.0596125965,0.0
2021-10-26,NVDA,WIN,1.5995262190982031,1.5995262190982031,299224.88921503053,0.0
2021-11-17,MSFT,WIN,1.9548198907112253,1.9548198907112253,305074.1968673646,0.0
2021-12-03,NFLX,PARTIAL_WIN,-0.027643533384573316,-0.02764353338457332,304989.8635799058,-0.027643533384569263
2021-12-08,AAPL,WIN,2.002133955065729,2.002133955065729,311096.1691981477,0.0
2021-12-16,NVDA,WIN,0.9193892730293958,0.9193892730293958,313956.35400656087,0.0
2021-12-27,AMD,WIN,1.0358760804193134,1.0358760804193134,317208.5527806714,0.0
2022-01-06,AMD,LOSS,-1.0,-1.0,314036.4672528647,-1.0000000000000009
2022-01-06,NVDA,LOSS,-1.0,-1.0,310896.10258033604,-1.9900000000000029
2022-01-10,META,LOSS,-1.0,-1.0,307787.1415545327,-2.9700999999999977
2022-01-10,MSFT,LOSS,-1.0,-1.0,304709.27013898734,-3.9403990000000055
2022-01-21,AMZN,PARTIAL_WIN,0.3371246810417283,0.3371246810417283,305736.52029404795,-3.616558376518808
2022-01-24,AAPL,PARTIAL_WIN,-0.014425882960240166,-0.014425882960240166,305692.4151014636,-3.6304625390004563
2022-01-24,GOOGL,PARTIAL_WIN,0.04842506037103245,0.04842506037103245,305840.44683802617,-3.583795532305689
2022-02-24,AAPL,LOSS,-1.6898415710368508,-1.689841571036851,300672.22782631236,-5.213076636616664
2022-04-07,NVDA,LOSS,-1.0,-1.0,297665.50554804923,-6.160945870250501
2022-04-11,GOOGL,LOSS,-1.0,-1.0,294688.85049256874,-7.099336411547997
2022-04-11,MSFT,LOSS,-1.0,-1.0,291741.96198764304,-8.028343047432518
2022-04-26,AAPL,LOSS,-1.0,-1.0,288824.5423677666,-8.948059616958194
2022-09-16,AAPL,LOSS,-1.0,-1.0,285936.29694408894,-9.858579020788616
2023-02-23,NVDA,WIN,0.9309235890634047,0.9309235890634047,288598.1453820359,-9.019431269376177
2023-03-09,NFLX,LOSS,-1.0,-1.0,285712.1639282155,-9.92923695668242
2023-03-16,NVDA,WIN,1.033099364968993,1.033099364968993,288663.8544793971,-8.998716475659164
2023-04-27,META,WIN,1.120573792514565,1.120573792514565,291898.5459811556,-7.9789799416335345
2023-05-16,AMD,WIN,1.327523503622046,1.327523503622046,295773.5677857864,-6.757379272085973
2023-05-17,NVDA,WIN,1.0508377314599002,1.0508377314599002,298881.6680357646,-5.777550631674999
2023-05-25,MSFT,WIN,1.8416151683928241,1.8416151683928244,304385.9181698567,-4.042335712076683
2023-05-30,NFLX,WIN,2.8365164450893445,2.8365164450893445,313019.8747952809,-1.3204807842260968
2023-06-27,AAPL,WIN,1.9287230365334165,1.9287230365334165,319057.1612293856,0.0
2023-08-18,AAPL,LOSS,-1.0873016749268314,-1.0873016749268314,315588.0473713645,-1.0873016749268327
2023-08-22,NVDA,WIN,0.9961233891358511,0.9961233891358511,318731.6937245478,-0.10200915208538053
2023-08-29,GOOGL,WIN,1.5014150212560564,1.5014150212560564,323517.17925163195,0.0
2023-09-07,AAPL,LOSS,-1.0,-1.0,320282.00745911564,-1.0000000000000009
2023-09-21,AMD,PARTIAL_WIN,-0.2018939209979062,-0.20189392099790618,319635.3775560056,-1.1998749817879295
2023-09-21,NVDA,LOSS,-1.0,-1.0,316439.02378044557,-2.187876231970043
2023-09-22,NFLX,PARTIAL_WIN,-0.13015332059233242,-0.13015332059233242,316027.1678833454,-2.3151819589960043
2023-10-20,NVDA,LOSS,-1.0,-1.0,312866.8962045119,-3.2920301394060547
2023-10-26,GOOGL,PARTIAL_WIN,0.17786168476816322,0.17786168476816322,313423.3665371831,-3.1200237149069165
2023-11-14,AMZN,WIN,1.5425057578891908,1.5425057578891908,318257.94001258933,-1.6256445024676713
2023-11-14,META,WIN,1.268589110401071,1.268589110401071,322295.3255825758,-0.377678141198734
2023-11-28,MSFT,WIN,1.6463644337667416,1.6463644337667414,327601.48119466,0.0
2023-12-12,AMD,WIN,1.7207642492881177,1.7207642492881177,333238.73036319605,0.0
2024-01-09,NVDA,WIN,2.351661015171143,2.351661015171143,341075.3756725986,0.0
2024-01-12,META,WIN,2.276746289820558,2.276746289820558,348840.796633716,0.0
2024-01-16,AMD,WIN,1.2417237756314095,1.2417237756314095,353172.4357446188,0.0
2024-01-24,NFLX,WIN,1.6474248708677028,1.6474248708677026,358990.68628812494,0.0
2024-02-02,AMZN,WIN,1.9750790370195634,1.9750790370195634,366081.0360778544,0.0
2024-02-22,NVDA,WIN,0.8591555026668701,0.8591555026668701,369226.2414435372,0.0
2024-02-29,AMD,WIN,0.9275957308247811,0.9275957308247811,372651.1682962522,0.0
2024-03-04,AAPL,LOSS,-1.0,-1.0,368924.65661328967,-1.0000000000000009
2024-03-21,MSFT,WIN,1.762254889116025,1.7622548891160252,375426.0494116119,0.0
2024-04-09,GOOGL,WIN,2.9784921695552997,2.9784921695552997,386608.0848958076,0.0
2024-04-15,AMD,PARTIAL_WIN,-0.13197691680908935,-0.13197691680908935,386097.8514652275,-0.13197691680908452
2024-04-19,NFLX,LOSS,-1.0,-1.0,382236.8729505752,-1.13065714764099
2024-04-25,META,PARTIAL_WIN,-0.36392597465767496,-0.36392597465767496,380845.8136851888,-1.490468367254072
2024-04-25,MSFT,LOSS,-1.0,-1.0,377037.3555483369,-2.4755636835815387
2024-05-15,NVDA,WIN,0.7422312773230628,0.7422312773230628,379835.8447284085,-1.7517068142080539
2024-05-20,GOOGL,WIN,2.0338181249867335,2.0338181249867335,387561.01498369133,0.0
2024-07-08,AMZN,WIN,1.7136051121035802,1.7136051121035802,394202.2803489724,0.0
2024-07-09,NVDA,WIN,0.7851257955145262,0.7851257955145262,397297.2641384987,0.0
2024-07-18,AMD,LOSS,-1.0,-1.0,393324.2914971137,-1.0000000000000009
2024-07-25,AMZN,LOSS,-1.0,-1.0,389391.04858214257,-1.9900000000000029
2024-07-25,META,LOSS,-1.0,-1.0,385497.13809632114,-2.9700999999999977
2024-07-25,NVDA,LOSS,-1.0,-1.0,381642.1667153579,-3.9403990000000055
2024-08-02,AMZN,LOSS,-2.1405349227084,-2.1405349227084,373472.98285703466,-5.9965883060193566
2024-08-05,GOOGL,PARTIAL_WIN,-0.07277329496152385,-0.07277329496152385,373201.1942616185,-6.0649976860853165
2024-08-05,MSFT,PARTIAL_WIN,0.49090185313185297,0.490901853131853,375033.24584015895,-5.603869018986862
2024-08-05,NFLX,PARTIAL_WIN,0.15609180912873366,0.15609180912873366,375618.6420184251,-5.45652439039106
2024-09-03,NVDA,LOSS,-1.0,-1.0,371862.45559824083,-6.401959146487157
2024-10-04,META,WIN,2.714223662631312,2.714223662631312,381955.6343605302,-3.861498973881783
2024-10-14,NVDA,WIN,2.9138405255854316,2.9138405255854316,393085.2124242842,-1.0601763702923872
2024-10-31,AMD,PARTIAL_WIN,0.43351701522731456,0.43351701522731456,394789.3037044859,-0.631255400021713
2024-11-07,NFLX,WIN,2.4327801021284614,2.4327801021284614,404393.6593303401,0.0
2024-12-04,AMZN,WIN,2.887547976141689,2.887547976141689,416070.72025597864,0.0
2024-12-09,AAPL,WIN,1.5418520945531144,1.5418520945531144,422485.91537106765,0.0
2024-12-16,GOOGL,WIN,2.9942819095179383,2.9942819095179383,435136.3347052848,0.0
2025-01-21,AAPL,LOSS,-1.0,-1.0,430784.97135823197,-1.0000000000000009
2025-01-27,META,WIN,1.7704732816140365,1.7704732816140365,438411.9041773382,0.0
2025-01-27,NVDA,PARTIAL_WIN,-0.03921117193892848,-0.03921117193892848,438239.99773179047,-0.039211171938924316
2025-02-04,NFLX,WIN,1.3172351940745821,1.3172351940745821,444012.64921642526,0.0
2025-02-24,MSFT,LOSS,-1.0,-1.0,439572.522724261,-1.0000000000000009
2025-02-26,GOOGL,PARTIAL_WIN,0.04653671389830105,0.04653671389830105,439777.08533153665,-0.9539286532406988
2025-03-04,AMZN,PARTIAL_WIN,-0.02017329594001288,-0.02017329594001288,439688.3677986363,-0.9739095103304507
2025-03-07,NFLX,LOSS,-1.0,-1.0,435291.4841206499,-1.964170415227151
2025-03-10,AAPL,LOSS,-1.0,-1.0,430938.5692794434,-2.9445287110748786
2025-03-10,META,LOSS,-1.0,-1.0,426629.18358664896,-3.9150834239641386
2025-04-04,NFLX,LOSS,-1.0,-1.0,422362.89175078244,-4.875932589724508
2025-08-13,AMD,WIN,0.8538698491063185,0.8538698491063186,425969.32113725593,-4.063696858864585
2025-08-15,GOOGL,WIN,2.3427890847475545,2.3427890847475545,435948.8838972329,-1.8161116205637318
2025-09-05,AMD,LOSS,-1.0,-1.0,431589.39505826053,-2.7979505043580932
2025-10-06,AMD,WIN,2.480309468161105,2.480309468161105,442294.14768746984,-0.38703886747103455
2025-10-09,NVDA,WIN,1.1921299605925557,1.1921299605925557,447566.8687359996,0.0
2025-10-27,AAPL,WIN,2.0061648973474044,2.0061648973474044,456545.79814873816,0.0
2025-10-27,NFLX,PARTIAL_WIN,-0.09259206992027214,-0.09259206992027214,456123.0729440982,-0.09259206992027202
2025-10-29,GOOGL,WIN,1.1052933014780277,1.1052933014780277,461164.5707158451,0.0
2025-10-31,AMZN,WIN,2.163912422672966,2.163912422672966,471143.76815053175,0.0
2025-11-03,META,PARTIAL_WIN,-0.03286871630227017,-0.03286871630227017,470988.9092420025,-0.03286871630227006
2025-11-24,GOOGL,WIN,1.317215827493914,1.317215827493914,477192.8497002791,0.0
2025-11-25,MSFT,PARTIAL_WIN,0.05096232062263728,0.05096232062263729,477436.03825033165,0.0
2025-11-25,NVDA,PARTIAL_WIN,0.11848748864641723,0.11848748864641723,478001.74022194743,0.0
2026-01-20,AAPL,PARTIAL_WIN,0.049008888344958756,0.049008888344958756,478236.00356109976,0.0
2026-01-20,AMD,WIN,0.8189065497867918,0.8189065497867918,482152.3095177002,0.0
2026-02-02,GOOGL,WIN,1.2016357576181165,1.2016357576181165,487946.0240750465,0.0
2026-02-04,AMD,LOSS,-1.0,-1.0,483066.563834296,-1.0000000000000009
2026-02-04,NVDA,LOSS,-1.0,-1.0,478235.89819595305,-1.9900000000000029
2026-02-05,GOOGL,LOSS,-1.0,-1.0,473453.5392139935,-2.9700999999999977
2026-02-06,AMZN,PARTIAL_WIN,-0.0033387530352773087,-0.0033387530352773087,473437.7317695824,-2.973339588731383
2026-03-02,NVDA,LOSS,-1.0653755954985185,-1.0653755954985185,468393.8417154275,-4.007037949880255
2026-03-13,AAPL,LOSS,-1.0,-1.0,463709.9032982732,-4.966967570381453
2026-05-14,NVDA,WIN,1.9664422345025496,1.9664422345025496,472828.4906823014,-3.0981978839569324
